customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST104613,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,47.9,613.88,No
CUST104614,Male,0,No,Yes,1,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Bank transfer,106.52,105.45,No
CUST104615,Male,1,Yes,No,60,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,70.77,4247.11,No
CUST104616,Female,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,No,Electronic check,34.18,1065.38,No
CUST104617,Male,0,No,Yes,37,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card,55.74,2055.57,No
CUST104618,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card,114.32,5152.8,No
CUST104619,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,No internet service,No,No,No,Two year,Yes,Credit card,75.15,3082.58,No
CUST104620,Male,1,No,No,5,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,One year,No,Bank transfer,23.67,125.2,No
CUST104621,Male,0,No,No,40,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,25.78,1037.93,No
CUST104622,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Mailed check,43.57,1054.72,No
CUST104623,Male,1,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,82.13,824.47,No
CUST104624,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Credit card,44.53,1786.88,No
CUST104625,Female,0,No,No,70,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer,105.01,7357.11,No
CUST104626,Male,0,Yes,No,56,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,82.94,4644.0,Yes
CUST104627,Female,0,No,No,45,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer,50.07,2251.8,No
CUST104628,Male,0,No,Yes,47,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.39,2800.26,No
CUST104629,Male,1,Yes,No,62,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer,57.53,3558.2,No
CUST104630,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,One year,No,Mailed check,51.42,1963.02,No
CUST104631,Male,0,Yes,Yes,9,Yes,No phone service,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,82.99,748.48,Yes
CUST104632,Female,0,No,Yes,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,40.17,2767.62,No
CUST104633,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Two year,Yes,Credit card,49.21,3150.58,No
CUST104634,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,28.52,1656.92,No
CUST104635,Female,0,No,No,35,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,57.6,2008.22,Yes
CUST104636,Female,1,No,Yes,26,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,26.44,690.84,Yes
CUST104637,Male,0,No,Yes,54,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,21.79,1184.71,No
CUST104638,Female,0,No,Yes,69,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,84.6,5846.83,Yes
CUST104639,Female,0,Yes,No,52,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,36.25,1887.0,No
CUST104640,Female,1,No,Yes,59,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card,23.52,1384.22,No
CUST104641,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card,26.83,1611.07,No
CUST104642,Male,0,No,Yes,35,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,39.92,1387.26,Yes
CUST104643,Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,92.09,2402.72,No
CUST104644,Female,1,No,No,40,No,Yes,No,No internet service,No,No,Yes,No,No internet service,One year,Yes,Mailed check,21.19,853.29,No
CUST104645,Male,0,No,No,27,No,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,92.65,2494.88,Yes
CUST104646,Female,0,No,No,15,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card,79.71,1197.84,No
CUST104647,Male,0,Yes,Yes,34,No,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,71.39,2417.67,Yes
CUST104648,Male,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,No,Credit card,110.93,3876.87,No
CUST104649,Female,0,Yes,No,55,Yes,No phone service,DSL,No,No,No,No internet service,No,No,One year,No,Mailed check,102.96,5656.2,No
CUST104650,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,61.88,1106.96,No
CUST104651,Female,0,Yes,No,56,Yes,No,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,20.67,1158.56,No
CUST104652,Female,1,No,No,32,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,91.06,2923.21,No
CUST104653,Male,1,No,Yes,22,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,24.77,537.55,No
CUST104654,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,47.81,2971.68,Yes
CUST104655,Male,0,Yes,Yes,69,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,69.3,4773.35,No
CUST104656,Male,0,No,No,21,Yes,No phone service,No,No,Yes,No,Yes,No,No internet service,Two year,No,Credit card,29.93,620.19,No
CUST104657,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,One year,Yes,Credit card,87.93,5805.94,No
CUST104658,Male,0,No,Yes,58,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,One year,Yes,Bank transfer,52.14,3025.61,No
CUST104659,Female,0,No,Yes,24,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,56.17,1344.96,Yes
CUST104660,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,84.83,1357.95,Yes
CUST104661,Male,0,Yes,Yes,38,Yes,No,No,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card,59.82,2278.26,No
CUST104662,Male,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,42.46,1618.95,No
CUST104663,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,37.68,856.88,No
CUST104664,Male,0,Yes,No,37,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,92.4,3410.36,No
CUST104665,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,95.06,5313.43,Yes
CUST104666,Female,1,No,No,43,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,39.57,1691.82,Yes
CUST104667,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Credit card,51.9,1823.29,No
CUST104668,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,115.66,7972.21,Yes
CUST104669,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,118.42,5214.7,No
CUST104670,Female,0,No,No,25,No,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.53,1972.85,Yes
CUST104671,Male,1,Yes,Yes,10,Yes,No,No,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,95.69,963.32,No
CUST104672,Male,0,Yes,Yes,51,No,No,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,94.83,4827.66,No
CUST104673,Female,0,No,No,24,No,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,59.56,1437.32,No
CUST104674,Female,0,Yes,Yes,30,Yes,No phone service,No,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer,24.84,754.36,No
CUST104675,Male,0,Yes,No,44,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,94.07,4143.21,No
CUST104676,Male,1,No,Yes,66,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,33.58,2218.61,Yes
CUST104677,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,49.05,1914.99,No
CUST104678,Female,0,No,Yes,45,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,No,Mailed check,51.55,2326.16,No
CUST104679,Female,0,No,Yes,53,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card,54.91,2911.3,No
CUST104680,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,66.57,2659.48,No
CUST104681,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer,70.16,2605.33,No
CUST104682,Male,0,No,Yes,35,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,68.35,2383.22,No
CUST104683,Female,0,No,Yes,43,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer,36.29,1563.78,No
CUST104684,Female,0,No,Yes,56,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,84.88,4754.99,Yes
CUST104685,Male,1,No,Yes,65,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card,99.02,6439.08,No
CUST104686,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer,66.17,1921.77,No
CUST104687,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,103.83,926.94,No
CUST104688,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,64.43,3858.47,Yes
CUST104689,Female,0,No,No,62,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,76.83,4754.81,No
CUST104690,Male,0,Yes,No,35,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card,26.95,952.02,No
CUST104691,Male,0,Yes,Yes,53,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer,34.68,1840.24,No
CUST104692,Male,0,Yes,No,64,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Mailed check,96.73,6182.26,No
CUST104693,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,44.92,133.43,No
CUST104694,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.38,1583.71,Yes
CUST104695,Male,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,76.82,4064.42,No
CUST104696,Male,0,Yes,Yes,63,No,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card,29.44,1861.16,No
CUST104697,Male,0,Yes,No,21,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Credit card,88.41,1862.12,No
CUST104698,Female,1,No,Yes,24,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,88.92,2133.36,No
CUST104699,Female,1,No,No,58,Yes,No,DSL,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,65.31,3788.43,No
CUST104700,Female,0,Yes,Yes,56,Yes,No phone service,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,88.58,4959.21,No
CUST104701,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,99.94,5297.84,No
CUST104702,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,39.77,1714.76,No
CUST104703,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,No,Mailed check,84.95,4339.97,No
CUST104704,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,89.23,1340.3,Yes
CUST104705,Male,0,No,Yes,15,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer,39.45,584.27,No
CUST104706,Female,0,Yes,No,54,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,92.69,5010.7,No
CUST104707,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Credit card,91.95,5514.45,No
CUST104708,Female,0,Yes,Yes,39,No,No,No,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,35.73,1396.07,No
CUST104709,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card,51.74,1028.77,No
CUST104710,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,114.12,7411.07,Yes
CUST104711,Male,0,Yes,No,7,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card,27.11,180.82,Yes
CUST104712,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,42.89,2998.59,No
CUST104713,Male,0,No,No,9,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,77.88,702.86,No
CUST104714,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,No,Bank transfer,116.87,6541.1,No
CUST104715,Male,0,Yes,No,3,Yes,No,No,No,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer,45.71,131.95,No
CUST104716,Female,0,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,101.68,4280.46,No
CUST104717,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,56.74,3527.86,No
CUST104718,Female,1,No,No,42,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,No,Mailed check,55.25,2322.6,No
CUST104719,Female,1,Yes,No,66,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Credit card,119.61,7890.73,No
CUST104720,Male,1,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer,101.72,5093.23,No
CUST104721,Male,0,Yes,Yes,55,Yes,No,DSL,No internet service,No,Yes,No,No,No,Two year,No,Credit card,44.85,2471.49,No
CUST104722,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,38.57,1622.26,Yes
CUST104723,Female,0,No,No,23,Yes,No,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,28.41,661.6,No
CUST104724,Male,1,Yes,No,33,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,68.27,2251.82,No
CUST104725,Male,1,No,No,58,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,53.45,3095.21,No
CUST104726,Male,1,No,Yes,1,No,Yes,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer,58.08,67.42,Yes
CUST104727,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Credit card,63.14,70.34,No
CUST104728,Male,1,No,No,9,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,119.1,1080.14,Yes
CUST104729,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,20.29,454.74,No
CUST104730,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,62.61,874.19,No
CUST104731,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card,26.5,431.22,No
CUST104732,Male,0,No,No,13,No,No phone service,No,No,Yes,No,Yes,No,No,One year,No,Mailed check,87.3,1142.69,No
CUST104733,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,25.04,376.55,No
CUST104734,Male,0,No,Yes,31,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,96.68,2999.59,No
CUST104735,Male,0,Yes,Yes,22,Yes,No phone service,No,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,106.78,2350.71,No
CUST104736,Male,0,Yes,Yes,33,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer,117.08,3853.96,No
CUST104737,Male,1,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,32.09,482.06,No
CUST104738,Male,0,No,No,33,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card,117.89,3881.13,No
CUST104739,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,61.23,4285.12,No
CUST104740,Male,0,No,Yes,32,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,83.26,2655.23,Yes
CUST104741,Female,1,No,Yes,67,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,20.0,1339.11,No
CUST104742,Female,0,No,Yes,42,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.03,2391.35,No
CUST104743,Male,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer,55.29,3488.75,No
CUST104744,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,70.38,4926.18,No
CUST104745,Male,0,No,No,17,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer,33.26,565.66,No
CUST104746,Female,0,No,Yes,67,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,Yes,One year,No,Credit card,89.02,5972.41,No
CUST104747,Female,1,No,No,60,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card,79.57,4773.85,No
CUST104748,Male,0,No,No,19,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,41.25,776.88,No
CUST104749,Male,0,No,Yes,10,Yes,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,118.36,1175.85,No
CUST104750,Male,1,Yes,Yes,45,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,20.56,921.32,Yes
CUST104751,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer,53.59,3371.48,No
CUST104752,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Two year,No,Credit card,46.17,1252.96,No
CUST104753,Female,1,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card,76.0,3577.18,No
CUST104754,Female,0,No,Yes,34,Yes,No phone service,No,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,108.84,3691.73,No
CUST104755,Female,0,Yes,No,7,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,85.78,594.48,No
CUST104756,Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,24.76,518.94,No
CUST104757,Female,0,No,Yes,23,No,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,106.34,2437.56,No
CUST104758,Female,0,No,No,65,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,46.51,3016.47,No
CUST104759,Female,0,No,Yes,63,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,31.03,1963.06,No
CUST104760,Male,0,Yes,Yes,64,Yes,Yes,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card,63.26,4049.46,No
CUST104761,Male,0,No,No,13,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card,109.87,1434.24,Yes
CUST104762,Female,0,No,No,24,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card,23.46,559.65,No
CUST104763,Female,0,No,Yes,2,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,82.57,162.64,Yes
CUST104764,Male,0,Yes,No,4,No,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,53.25,220.17,No
CUST104765,Male,0,No,Yes,64,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer,82.26,5267.78,No
CUST104766,Male,0,Yes,No,53,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,46.63,2474.96,No
CUST104767,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,116.71,2103.56,Yes
CUST104768,Female,0,No,No,53,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer,31.38,1663.96,No
CUST104769,Male,0,Yes,No,9,Yes,No,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,35.8,332.02,No
CUST104770,Female,0,No,Yes,15,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card,24.57,376.43,No
CUST104771,Female,1,Yes,No,45,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card,99.5,4481.72,Yes
CUST104772,Female,0,No,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,29.4,826.76,No
CUST104773,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,47.66,658.93,No
CUST104774,Male,0,No,No,47,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,40.56,1906.02,No
CUST104775,Female,1,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,One year,No,Credit card,55.35,553.42,No
CUST104776,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,96.58,3178.18,No
CUST104777,Female,0,No,No,35,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Bank transfer,115.02,4030.81,No
CUST104778,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,107.89,3118.85,No
CUST104779,Female,0,No,Yes,18,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,104.12,1872.66,Yes
CUST104780,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,61.75,4145.32,No
CUST104781,Female,0,No,Yes,69,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,100.18,6909.23,Yes
CUST104782,Female,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,97.72,3128.69,Yes
CUST104783,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.75,935.91,No
CUST104784,Male,0,No,Yes,35,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,46.24,1611.98,No
CUST104785,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,69.9,1542.4,No
CUST104786,Female,0,No,No,62,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer,116.35,7207.79,Yes
CUST104787,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,30.79,761.19,No
CUST104788,Female,1,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,Yes,Mailed check,118.84,7010.26,No
CUST104789,Male,1,No,No,4,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer,35.89,147.74,No
CUST104790,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,68.56,3635.28,No
CUST104791,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,50.4,1859.69,No
